url, google maps link, basic info, walking, bicycling, transit,
https://chicago.craigslist.org/sox/apa/d/chicago-huge-5br-3bth-apartment-located/7127322170.html, https://www.google.com/maps/search/41.802175,-87.593254, 5BR  /  3Ba 2600 ft 2 available aug 1 application fee details:  $60 Application Fee apartment laundry in bldg no smoking no parking, 2 hours 21 mins, 43 mins, 46 mins,
https://chicago.craigslist.org/sox/apa/d/chicago-incredible-huge-5br-2bth/7127321439.html, https://www.google.com/maps/search/41.797568,-87.583705, 5BR  /  2Ba 2500 ft 2 available jul 1 application fee details:  $60 Application Fee broker fee details:  0.75 of One (1) Month's Rent furnished apartment laundry on site listed by:  Ettinger Realty, Ltd. no smoking off-street parking, 2 hours 30 mins, 46 mins, 43 mins,
https://chicago.craigslist.org/nch/apa/d/chicago-gorgeous-large-3br-2bth/7127320735.html, https://www.google.com/maps/search/42.015225,-87.665856, 3BR  /  2Ba 1700 ft 2 available jul 1 application fee details:  $60 Application Fee per Applicant broker fee details:  1/2 Month's Rent apartment laundry on site listed by:  Ettinger Realty, Ltd. no smoking detached garage, 3 hours 33 mins, 1 hour 8 mins, 1 hour 7 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-cano-properties-studios-1-2/7127319626.html, https://www.google.com/maps/search/41.778769,-87.725036, 1BR  /  1Ba application fee details:  $0 apartment laundry in bldg off-street parking, 2 hours 46 mins, 50 mins, 53 mins,
https://chicago.craigslist.org/nwc/apa/d/medinah-spacious-apartments-one-two/7127317832.html, https://www.google.com/maps/search/41.986523,-88.042421, 2BR  /  1Ba available may 20 cats are OK - purrr dogs are OK - wooof apartment, 7 hours 59 mins, 2 hours 42 mins, 1 hour 23 mins,
https://chicago.craigslist.org/sox/apa/d/oak-lawn-beautiful-two-bedroom-apts/7127317391.html, https://www.google.com/maps/search/41.697772,-87.738751, 2BR  /  1Ba available may 20 apartment, 4 hours 50 mins, 1 hour 31 mins, 1 hour 29 mins,
https://chicago.craigslist.org/sox/apa/d/chicago-very-large-studio-apartment/7127316907.html, https://www.google.com/maps/search/41.801799,-87.595249, 0BR  /  1Ba 400 ft 2 available jun 1 application fee details:  $60 Application Fee per Applicant apartment laundry on site no smoking detached garage, 2 hours 20 mins, 42 mins, 48 mins,
https://chicago.craigslist.org/chc/apa/d/evanston-beautiful-one-bedroom/7127316842.html, https://www.google.com/maps/search/42.028830,-87.682752, 1BR  /  1Ba available may 20 cats are OK - purrr apartment off-street parking, 3 hours 56 mins, 1 hour 16 mins, 1 hour 1 min,
https://chicago.craigslist.org/chc/apa/d/chicago-deluxe-1br-1bth-apartment-in/7127316260.html, https://www.google.com/maps/search/41.991738,-87.748103, 1BR  /  1Ba 500 ft 2 available jul 1 application fee details:  $60 Application Fee per Applicant apartment laundry on site no smoking street parking, 3 hours 46 mins, 1 hour 5 mins, 1 hour 15 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-cozy-chic-lincoln-park-studio/7127313778.html, https://www.google.com/maps/search/41.930730,-87.652187, 0BR  /  1Ba available jun 1 cats are OK - purrr dogs are OK - wooof apartment laundry in bldg street parking, 1 hour 31 mins, 27 mins, 42 mins,
https://chicago.craigslist.org/nwc/apa/d/carol-stream-immediate-move-in-available/7127310016.html, https://www.google.com/maps/search/41.922270,-88.123114, 2BR  /  2Ba 960 ft 2 available may 21 application fee details:  $50 application fee, $150 administration fee, $100 Holding deposit cats are OK - purrr dogs are OK - wooof apartment w/d in unit off-street parking, 9 hours 3 mins, 2 hours 50 mins, 1 hour 54 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-1br-1ba-in-west-town/7127307199.html, https://www.google.com/maps/search/41.900800,-87.652800, 1BR  /  1Ba available jun 1 application fee details:  Fee for background check apartment w/d in unit, 49 mins, 16 mins, 28 mins,
https://chicago.craigslist.org/nch/apa/d/evanston-amazing-two-bedroom-apartments/7127305448.html, https://www.google.com/maps/search/42.039430,-87.684172, 2BR  /  1Ba available jun 1 cats are OK - purrr dogs are OK - wooof apartment, 4 hours 10 mins, 1 hour 19 mins, 1 hour 4 mins,
https://chicago.craigslist.org/sox/apa/d/hickory-hills-one-bedroom-apartments/7127304903.html, https://www.google.com/maps/search/41.718192,-87.831515, 1BR  /  1Ba available may 20 apartment street parking, 5 hours 33 mins, 1 hour 36 mins, 1 hour 29 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-recently-remodeled-studio/7127304009.html, https://www.google.com/maps/search/42.000875,-87.662074, 0BR  /  1Ba available may 20 cats are OK - purrr apartment, 3 hours 12 mins, 1 hour 2 mins, 58 mins,
https://chicago.craigslist.org/sox/apa/d/chicago-used-mobile-home-for-sale-lot/7127301103.html, https://www.google.com/maps/search/41.644135,-87.549095, 1BR  /  1Ba available may 20 cats are OK - purrr manufactured laundry on site off-street parking, 6 hours 52 mins, 1 hour 55 mins, 1 hour 29 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-must-see-lakeview-1-br/7127301003.html, https://www.google.com/maps/search/41.931432,-87.642011, 1BR  /  1Ba 800 ft 2 apartment laundry in bldg no smoking attached garage, 1 hour 35 mins, 28 mins, 47 mins,
https://chicago.craigslist.org/sox/apa/d/chicago-used-mobile-home-lot-18/7127299000.html, https://www.google.com/maps/search/41.644135,-87.549095, 2BR  /  1Ba available may 20 cats are OK - purrr manufactured laundry on site off-street parking, 6 hours 52 mins, 1 hour 55 mins, 1 hour 29 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-west-town-ukrainian-village-1br/7127295822.html, https://www.google.com/maps/search/41.894163,-87.681670, 1BR  /  1Ba 700 ft 2 available jul 1 cats are OK - purrr apartment laundry in bldg no smoking street parking, 1 hour 5 mins, 22 mins, 34 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-logan-square-large-1br-blue-line/7127293506.html, https://www.google.com/maps/search/41.927250,-87.708943, 1BR  /  1Ba 700 ft 2 available jul 1 application fee details:  $30 application, security deposit one month cats are OK - purrr apartment laundry in bldg no smoking, 1 hour 55 mins, 39 mins, 34 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-month-of-june-free-great-roscoe/7127290983.html, https://www.google.com/maps/search/41.934582,-87.678305, 3BR  /  2.5Ba 2400 ft 2 available jun 1 application fee details:  $50 APPLICATION FEE FOR CREDIT/BACKGROUND CHECK cats are OK - purrr dogs are OK - wooof apartment w/d in unit detached garage, 1 hour 44 mins, 32 mins, 44 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-charming-2-bedroom-1-bath-in/7127287960.html, https://www.google.com/maps/search/41.897732,-87.677154, 0BR  /  1Ba cats are OK - purrr apartment laundry in bldg street parking, 1 hour 5 mins, 22 mins, 33 mins,
https://chicago.craigslist.org/chc/apa/d/pilsen-3-bedroom-duplex/7127287613.html, https://www.google.com/maps/search/41.856529,-87.683501, 3BR  /  1.5Ba 1700 ft 2 cats are OK - purrr duplex w/d in unit no smoking street parking, 47 mins, 17 mins, 32 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-deal-river-north-convertible-wd/7127286778.html, https://www.google.com/maps/search/41.895632,-87.634252, 0BR  /  1Ba 484 ft 2 available aug 12 cats are OK - purrr dogs are OK - wooof apartment w/d in unit, 51 mins, 17 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/nch/apa/d/evanston-evanston-northwestern/7127286720.html, https://www.google.com/maps/search/42.052168,-87.686818, 3BR  /  1Ba 100 ft 2 available jun 1 furnished apartment laundry in bldg no smoking off-street parking, 4 hours 29 mins, 1 hour 31 mins, 1 hour 4 mins,
https://chicago.craigslist.org/nch/apa/d/chicago-noteworthy-2-bedroom-2-bath-in/7127284580.html, https://www.google.com/maps/search/41.996130,-87.685202, 0BR  /  2Ba cats are OK - purrr dogs are OK - wooof apartment w/d in unit street parking, 3 hours 16 mins, 1 hour 3 mins, 1 hour 18 mins,
https://chicago.craigslist.org/nch/apa/d/chicago-printers-row-furnished-1-br/7127279875.html, https://www.google.com/maps/search/41.872100,-87.657800, 1BR  /  1Ba 714 ft 2 available jul 15 dogs are OK - wooof furnished condo w/d in unit no smoking off-street parking wheelchair accessible, 9 mins, 3 mins, 9 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-logan-square-large-1br-blue-line/7127293506.html, https://www.google.com/maps/search/41.927250,-87.708943, 1BR  /  1Ba 700 ft 2 available jul 1 application fee details:  $30 application, security deposit one month cats are OK - purrr apartment laundry in bldg no smoking, 1 hour 55 mins, 39 mins, 34 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-month-of-june-free-great-roscoe/7127290983.html, https://www.google.com/maps/search/41.934582,-87.678305, 3BR  /  2.5Ba 2400 ft 2 available jun 1 application fee details:  $50 APPLICATION FEE FOR CREDIT/BACKGROUND CHECK cats are OK - purrr dogs are OK - wooof apartment w/d in unit detached garage, 1 hour 44 mins, 32 mins, 44 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-charming-2-bedroom-1-bath-in/7127287960.html, https://www.google.com/maps/search/41.897732,-87.677154, 0BR  /  1Ba cats are OK - purrr apartment laundry in bldg street parking, 1 hour 5 mins, 22 mins, 33 mins,
https://chicago.craigslist.org/chc/apa/d/pilsen-3-bedroom-duplex/7127287613.html, https://www.google.com/maps/search/41.856529,-87.683501, 3BR  /  1.5Ba 1700 ft 2 cats are OK - purrr duplex w/d in unit no smoking street parking, 47 mins, 17 mins, 32 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-deal-river-north-convertible-wd/7127286778.html, https://www.google.com/maps/search/41.895632,-87.634252, 0BR  /  1Ba 484 ft 2 available aug 12 cats are OK - purrr dogs are OK - wooof apartment w/d in unit, 51 mins, 17 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/nch/apa/d/evanston-evanston-northwestern/7127286720.html, https://www.google.com/maps/search/42.052168,-87.686818, 3BR  /  1Ba 100 ft 2 available jun 1 furnished apartment laundry in bldg no smoking off-street parking, 4 hours 29 mins, 1 hour 31 mins, 1 hour 4 mins,
https://chicago.craigslist.org/nch/apa/d/chicago-noteworthy-2-bedroom-2-bath-in/7127284580.html, https://www.google.com/maps/search/41.996130,-87.685202, 0BR  /  2Ba cats are OK - purrr dogs are OK - wooof apartment w/d in unit street parking, 3 hours 16 mins, 1 hour 3 mins, 1 hour 18 mins,
https://chicago.craigslist.org/nch/apa/d/chicago-printers-row-furnished-1-br/7127279875.html, https://www.google.com/maps/search/41.872100,-87.657800, 1BR  /  1Ba 714 ft 2 available jul 15 dogs are OK - wooof furnished condo w/d in unit no smoking off-street parking wheelchair accessible, 9 mins, 3 mins, 9 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-prime-west-loop-top-floor-loft/7127279218.html, https://www.google.com/maps/search/41.879132,-87.653055, 1BR  /  1Ba 850 ft 2 available jul 1 loft w/d in unit attached garage, 14 mins, 6 mins, 14 mins,
https://chicago.craigslist.org/chc/apa/d/evanston-newly-gutted-3br-2ba-in/7127276032.html, https://www.google.com/maps/search/42.021231,-87.681688, 3BR  /  2Ba 1700 ft 2 application fee details:  $50 criminal background check. cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking detached garage, 3 hours 46 mins, 1 hour 11 mins, 1 hour 15 mins,
https://chicago.craigslist.org/wcl/apa/d/wheaton-room-for-rent-wheaton-deposit/7127274841.html, https://www.google.com/maps/search/41.872400,-88.112300, 4BR  /  3Ba available jun 1 house w/d in unit attached garage, 8 hours 21 mins, 2 hours 31 mins, 2 hours 15 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-virtual-tour-lakeview-3br-2ba/7127270215.html, https://www.google.com/maps/search/41.944390,-87.665513, 3BR  /  2Ba available jul 1 application fee details:  $50 app fee $500 move-in fee cats are OK - purrr dogs are OK - wooof apartment w/d in unit off-street parking, 1 hour 56 mins, 38 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-virtual-tour-lakeview-boystown/7127267976.html, https://www.google.com/maps/search/41.943832,-87.647554, 2BR  /  1Ba available may 20 application fee details:  $80 app fee, $500 move-in Fee, $350 Pet Fee, $25 Pet Rent cats are OK - purrr dogs are OK - wooof apartment w/d in unit off-street parking, 1 hour 49 mins, 32 mins, 45 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-virtual-tour-lincoln-park-2br/7127260238.html, https://www.google.com/maps/search/41.926436,-87.671649, 2BR  /  1Ba available may 20 application fee details:  $80 App Fee, $500 Move-in Fee, $350 Pet Fee, $25 Pet Rent cats are OK - purrr dogs are OK - wooof apartment w/d in unit attached garage, 1 hour 30 mins, 30 mins, 40 mins,
https://chicago.craigslist.org/sox/apa/d/chicago-2-bedroom-2-bath-everything/7127253484.html, https://www.google.com/maps/search/41.762000,-87.570300, 2BR  /  2Ba available may 20 apartment, 3 hours 31 mins, 1 hour 4 mins, 1 hour 4 mins,
https://chicago.craigslist.org/wcl/apa/d/aurora-large-5br-2-ba-sect8-handicap/7127241563.html, https://www.google.com/maps/search/41.745711,-88.307212, 5BR  /  2Ba 1800 ft 2 available jul 1 cats are OK - purrr dogs are OK - wooof house laundry on site no smoking off-street parking wheelchair accessible, 12 hours 21 mins, 3 hours 51 mins, 2 hours 38 mins,
https://chicago.craigslist.org/wcl/apa/d/oak-brook-3br-2ba-house/7127240810.html, https://www.google.com/maps/search/41.854603,-87.959461, 3BR  /  2Ba 1200 ft 2 available jul 1 house w/d in unit attached garage, 6 hours 1 min, 1 hour 47 mins, 1 hour 29 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-3beds-den2-bath-apt/7127234654.html, https://www.google.com/maps/search/41.945332,-87.665355, 4BR  /  2Ba 1200 ft 2 available jul 1 apartment laundry in bldg no smoking, 1 hour 57 mins, 38 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/nwc/apa/d/cicero-close-to-pink-line-cta-remodeled/7127234498.html, https://www.google.com/maps/search/41.846532,-87.763656, 2BR  /  1Ba 1400 ft 2 apartment no laundry on site no smoking detached garage, 2 hours 12 mins, 42 mins, 49 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-3100-lake-shore-drive-304/7127229355.html, https://www.google.com/maps/search/41.937846,-87.637843, 1BR  /  1Ba 700 ft 2 available jun 1 application fee details:  $35 credit check fee, $400 administration fee cats are OK - purrr apartment laundry in bldg no parking, 1 hour 47 mins, 38 mins, 55 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-1br-lofts-close-to-everything/7127223734.html, https://www.google.com/maps/search/41.854233,-87.622151, 1BR  /  1Ba available may 20 cats are OK - purrr dogs are OK - wooof apartment w/d in unit no smoking off-street parking wheelchair accessible, 52 mins, 16 mins, 30 mins,
https://chicago.craigslist.org/nwc/apa/d/home-for-rent/7127223339.html, https://www.google.com/maps/search/42.014528,-88.006369, 3BR  /  1.5Ba 1050 ft 2 application fee details:  $75.00 credit&crime house w/d in unit attached garage, 8 hours 8 mins, 2 hours 19 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-august-nice-studio-fantastic/7127221299.html, https://www.google.com/maps/search/41.948432,-87.648054, 0BR  /  1Ba available aug 1 apartment laundry in bldg no smoking street parking, 1 hour 56 mins, 34 mins, 46 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-modern-2bed-lots-of-space/7127219655.html, https://www.google.com/maps/search/41.967085,-87.677840, 2BR  /  1Ba available jul 1 cats are OK - purrr apartment w/d in unit, 2 hours 29 mins, 46 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-july-1st-fantastic-corner-unit/7127218949.html, https://www.google.com/maps/search/41.948432,-87.648054, 0BR  /  1Ba available jul 1 apartment laundry in bldg no smoking street parking, 1 hour 56 mins, 34 mins, 46 mins,
https://chicago.craigslist.org/chc/apa/d/chicago-cool-2-level-duplex-in/7127217360.html, https://www.google.com/maps/search/41.970467,-87.680211, 2BR  /  2Ba available jul 1 cats are OK - purrr duplex laundry in bldg street parking, 2 hours 34 mins, 48 mins, Error Pulling Maps Info!,
https://chicago.craigslist.org/chc/apa/d/chicago-magnificent-1bed-in-logan-sq/7127213478.html, https://www.google.com/maps/search/41.929006,-87.692817, 1BR  /  1Ba available jul 1 cats are OK - purrr apartment w/d in unit street parking, 1 hour 47 mins, 34 mins, 41 mins,
https://chicago.craigslist.org/chc/apa/d/roommate-wanted-june-1/7127212481.html, https://www.google.com/maps/search/-1.491384,-14.368081, apartment, Error Pulling Maps Info!, Error Pulling Maps Info!, Error Pulling Maps Info!,
